EventID,VehicleType,Latitude,Longitude,EquipmentID,BusID,BusLine,id,tripId,startTime,StartDate,routeId,speed,currentStopSequence,currentStatus,timestamp,occupancyStatus
104,Bus,45.5076853,-73.6148143,Bus 51 O3,3,Bus 51 O,40066,263868422,,,130,46.2759178,56,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
104,Bus,45.5147526,-73.6087203,Bus 51 O6,6,Bus 51 O,40070,263868425,,,338,23.19765501,12,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
104,Bus,45.5216011,-73.5941076,Bus 51 O9,9,Bus 51 O,40072,263868428,,,381,55.11216298,23,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
105,Bus,45.5011716,-73.6328696,Bus 165 N1,1,Bus 165 N,40064,263868436,,,354,42.2754611,58,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
105,Bus,45.4964547,-73.5874826,Bus 165 N10,10,Bus 165 N,40073,263868444,,,322,31.56961898,46,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
105,Bus,45.495037,-73.6043537,Bus 165 N7,7,Bus 165 N,40071,263868441,,,419,19.90358097,3,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
105,Bus,45.4953153,-73.6061722,Bus 165 S13,13,Bus 165 S,40067,263868446,,,288,3.118407532,47,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
105,Bus,45.4693935,-73.6420602,Bus 420 E11,11,Bus 420 E,40074,263868445,,,80,2.183418399,80,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
105,Bus,45.491412,-73.569957,Bus 420 E5,5,Bus 420 E,40077,263868439,,,427,38.34583176,56,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
105,Bus,45.4648676,-73.6267877,Bus 420 O17,17,Bus 420 O,40076,263868449,,,27,18.49865402,76,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
105,Bus,45.4680805,-73.6428487,Bus 51 E15,15,Bus 51 E,40069,263868447,,,63,29.73964672,69,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
105,Bus,45.4636599,-73.6462712,Bus 51 E18,18,Bus 51 E,40075,263868450,,,418,36.83589917,11,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
105,Bus,45.5072417,-73.6152112,Bus 51 O3,3,Bus 51 O,40066,263868437,,,213,56.1825944,35,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
105,Bus,45.5145346,-73.6095786,Bus 51 O6,6,Bus 51 O,40070,263868440,,,441,9.317417086,68,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
105,Bus,45.5212703,-73.5943866,Bus 51 O9,9,Bus 51 O,40072,263868443,,,321,10.33371732,58,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
106,Bus,45.5012685,-73.6331002,Bus 165 N1,1,Bus 165 N,40064,263868451,,,142,57.25434305,36,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
106,Bus,45.4963607,-73.5878527,Bus 165 N10,10,Bus 165 N,40073,263868459,,,90,33.80049539,47,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
106,Bus,45.4951085,-73.6050349,Bus 165 N7,7,Bus 165 N,40071,263868456,,,1,6.392188479,8,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
106,Bus,45.49521,-73.605625,Bus 165 S13,13,Bus 165 S,40067,263868461,,,232,24.30924796,69,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
106,Bus,45.4682498,-73.6391473,Bus 420 E11,11,Bus 420 E,40074,263868460,,,446,34.36204276,6,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
106,Bus,45.4932697,-73.5681653,Bus 420 E5,5,Bus 420 E,40077,263868454,,,81,35.39228526,3,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
106,Bus,45.4644725,-73.627528,Bus 420 O17,17,Bus 420 O,40076,263868464,,,144,14.04383469,66,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
106,Bus,45.4682141,-73.6427414,Bus 51 E15,15,Bus 51 E,40069,263868462,,,200,7.69279314,28,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
106,Bus,45.4638329,-73.6461398,Bus 51 E18,18,Bus 51 E,40075,263868465,,,128,24.48592633,40,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
106,Bus,45.5069559,-73.6155224,Bus 51 O3,3,Bus 51 O,40066,263868452,,,98,51.30840667,10,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
106,Bus,45.5143542,-73.6101902,Bus 51 O6,6,Bus 51 O,40070,263868455,,,97,53.02264273,48,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
106,Bus,45.5209396,-73.5946655,Bus 51 O9,9,Bus 51 O,40072,263868458,,,370,9.398792402,2,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
107,Bus,45.5013559,-73.633292,Bus 165 N1,1,Bus 165 N,40064,263868466,,,40,49.8984956,80,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
107,Bus,45.4961238,-73.5882336,Bus 165 N10,10,Bus 165 N,40073,263868474,,,82,29.89401656,2,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
107,Bus,45.49521,-73.605625,Bus 165 N7,7,Bus 165 N,40071,263868471,,,323,38.86271323,61,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
107,Bus,45.4951085,-73.6050349,Bus 165 S13,13,Bus 165 S,40067,263868476,,,421,37.25034745,29,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
107,Bus,45.4670948,-73.6361325,Bus 420 E11,11,Bus 420 E,40074,263868475,,,361,9.925373686,62,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
107,Bus,45.4941722,-73.5672641,Bus 420 E5,5,Bus 420 E,40077,263868469,,,276,55.19333373,1,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
107,Bus,45.4639759,-73.6284989,Bus 420 O17,17,Bus 420 O,40076,263868479,,,387,1.713194896,69,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
107,Bus,45.4683269,-73.6426556,Bus 51 E15,15,Bus 51 E,40069,263868477,,,283,20.67445913,56,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
107,Bus,45.4639515,-73.6460459,Bus 51 E18,18,Bus 51 E,40075,263868480,,,344,25.80261474,66,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
107,Bus,45.5066176,-73.6158657,Bus 51 O3,3,Bus 51 O,40066,263868467,,,2,25.32389486,15,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
107,Bus,45.5141512,-73.6108768,Bus 51 O6,6,Bus 51 O,40070,263868470,,,210,37.3570585,44,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
107,Bus,45.5206539,-73.594923,Bus 51 O9,9,Bus 51 O,40072,263868473,,,138,27.12648576,40,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
108,Bus,45.5014856,-73.633579,Bus 165 N1,1,Bus 165 N,40064,263868481,,,279,2.004147261,55,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
108,Bus,45.495917,-73.5886252,Bus 165 N10,10,Bus 165 N,40073,263868489,,,221,51.23958838,80,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
108,Bus,45.4953153,-73.6061722,Bus 165 N7,7,Bus 165 N,40071,263868486,,,160,9.595186908,54,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
108,Bus,45.495037,-73.6043537,Bus 165 S13,13,Bus 165 S,40067,263868491,,,65,26.93609203,35,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
108,Bus,45.4664139,-73.634389,Bus 420 E11,11,Bus 420 E,40074,263868490,,,376,50.08550995,74,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
108,Bus,45.4953755,-73.5661697,Bus 420 E5,5,Bus 420 E,40077,263868484,,,196,9.181651655,30,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
108,Bus,45.4637351,-73.6289495,Bus 420 O17,17,Bus 420 O,40076,263868494,,,25,23.37216816,60,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
108,Bus,45.4684699,-73.6425403,Bus 51 E15,15,Bus 51 E,40069,263868492,,,360,14.81757418,33,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
108,Bus,45.464102,-73.6459279,Bus 51 E18,18,Bus 51 E,40075,263868495,,,88,18.54134901,76,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
108,Bus,45.5061213,-73.6162519,Bus 51 O3,3,Bus 51 O,40066,263868482,,,81,57.00673696,51,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
108,Bus,45.5139707,-73.6114347,Bus 51 O6,6,Bus 51 O,40070,263868485,,,205,37.79177755,35,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
108,Bus,45.5203532,-73.5952127,Bus 51 O9,9,Bus 51 O,40072,263868488,,,100,3.371225841,29,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
109,Bus,45.5015646,-73.6337587,Bus 165 N1,1,Bus 165 N,40064,263868496,,,118,10.97490286,60,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
109,Bus,45.4957553,-73.5889256,Bus 165 N10,10,Bus 165 N,40073,263868504,,,114,24.96917585,70,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
109,Bus,45.4954206,-73.6066067,Bus 165 N7,7,Bus 165 N,40071,263868501,,,418,9.561368946,50,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
109,Bus,45.4950408,-73.6038387,Bus 165 S13,13,Bus 165 S,40067,263868506,,,169,46.54936781,78,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
109,Bus,45.4656652,-73.6331874,Bus 420 E11,11,Bus 420 E,40074,263868505,,,4,44.56997901,16,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
109,Bus,45.4961952,-73.5653865,Bus 420 E5,5,Bus 420 E,40077,263868499,,,287,33.80377215,21,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
109,Bus,45.4644951,-73.6307091,Bus 420 O17,17,Bus 420 O,40076,263868509,,,419,15.0678099,29,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
109,Bus,45.4686034,-73.6424491,Bus 51 E15,15,Bus 51 E,40069,263868507,,,22,45.26158176,55,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
109,Bus,45.4642393,-73.6458233,Bus 51 E18,18,Bus 51 E,40075,263868510,,,247,5.740886586,80,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
109,Bus,45.5057003,-73.6166275,Bus 51 O3,3,Bus 51 O,40066,263868497,,,76,35.66725779,12,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
109,Bus,45.5137151,-73.6118639,Bus 51 O6,6,Bus 51 O,40070,263868500,,,379,27.15412156,37,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
109,Bus,45.5200074,-73.5955131,Bus 51 O9,9,Bus 51 O,40072,263868503,,,344,49.07101913,27,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
110,Bus,45.5016604,-73.6339545,Bus 165 N1,1,Bus 165 N,40064,263868511,,,354,43.07067807,14,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
110,Bus,45.4955108,-73.5893601,Bus 165 N10,10,Bus 165 N,40073,263868519,,,348,21.29692863,64,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
110,Bus,45.495556,-73.6070627,Bus 165 N7,7,Bus 165 N,40071,263868516,,,282,23.9493193,38,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
110,Bus,45.4951499,-73.6032379,Bus 165 S13,13,Bus 165 S,40067,263868521,,,219,44.9760009,57,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
110,Bus,45.4652551,-73.6323935,Bus 420 E11,11,Bus 420 E,40074,263868520,,,426,15.16367451,42,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
110,Bus,45.4968871,-73.5667384,Bus 420 E5,5,Bus 420 E,40077,263868514,,,76,48.40934865,48,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
110,Bus,45.4652551,-73.6323935,Bus 420 O17,17,Bus 420 O,40076,263868524,,,358,46.49163889,45,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
110,Bus,45.4687295,-73.6423418,Bus 51 E15,15,Bus 51 E,40069,263868522,,,155,30.22521902,5,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
110,Bus,45.4644142,-73.6456811,Bus 51 E18,18,Bus 51 E,40075,263868525,,,67,6.811159536,50,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
110,Bus,45.5053168,-73.61696,Bus 51 O3,3,Bus 51 O,40066,263868512,,,493,8.516649634,16,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
110,Bus,45.5134821,-73.6122501,Bus 51 O6,6,Bus 51 O,40070,263868515,,,387,38.28180073,18,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
110,Bus,45.5197819,-73.5956848,Bus 51 O9,9,Bus 51 O,40072,263868518,,,405,54.81907421,14,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
111,Bus,45.5017112,-73.6341007,Bus 165 N1,1,Bus 165 N,40064,263868526,,,314,18.78466391,67,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
111,Bus,45.4952664,-73.5898536,Bus 165 N10,10,Bus 165 N,40073,263868534,,,321,53.46240747,39,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
111,Bus,45.4956913,-73.6075133,Bus 165 N7,7,Bus 165 N,40071,263868531,,,94,58.62263682,56,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
111,Bus,45.4952739,-73.6026907,Bus 165 S13,13,Bus 165 S,40067,263868536,,,433,24.52995094,46,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
111,Bus,45.4644951,-73.6307091,Bus 420 E11,11,Bus 420 E,40074,263868535,,,233,34.42549378,51,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
111,Bus,45.4975714,-73.5659444,Bus 420 E5,5,Bus 420 E,40077,263868529,,,162,51.25586449,34,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
111,Bus,45.4656652,-73.6331874,Bus 420 O17,17,Bus 420 O,40076,263868539,,,323,40.31530868,49,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
111,Bus,45.4689872,-73.6421272,Bus 51 E15,15,Bus 51 E,40069,263868537,,,196,58.5197955,71,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
111,Bus,45.4645083,-73.6456141,Bus 51 E18,18,Bus 51 E,40075,263868540,,,485,18.12751313,56,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
111,Bus,45.5048731,-73.6173356,Bus 51 O3,3,Bus 51 O,40066,263868527,,,468,25.99311999,60,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
111,Bus,45.5131513,-73.6128402,Bus 51 O6,6,Bus 51 O,40070,263868530,,,413,40.12561893,54,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
111,Bus,45.5194963,-73.5959315,Bus 51 O9,9,Bus 51 O,40072,263868533,,,411,46.21325746,42,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
112,Bus,45.5018033,-73.6342925,Bus 165 N1,1,Bus 165 N,40064,263868541,,,155,11.46644968,19,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
112,Bus,45.4951311,-73.5902238,Bus 165 N10,10,Bus 165 N,40073,263868549,,,18,3.85097885,60,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
112,Bus,45.4958455,-73.6081249,Bus 165 N7,7,Bus 165 N,40071,263868546,,,13,36.97396278,9,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
112,Bus,45.4954732,-73.601827,Bus 165 S13,13,Bus 165 S,40067,263868551,,,372,15.11148497,61,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
112,Bus,45.4637351,-73.6289495,Bus 420 E11,11,Bus 420 E,40074,263868550,,,464,58.33182778,60,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
112,Bus,45.4986919,-73.5646141,Bus 420 E5,5,Bus 420 E,40077,263868544,,,489,55.15467088,3,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
112,Bus,45.4664139,-73.634389,Bus 420 O17,17,Bus 420 O,40076,263868554,,,257,8.403771027,72,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
112,Bus,45.469196,-73.641969,Bus 51 E15,15,Bus 51 E,40069,263868552,,,26,29.21216921,69,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
112,Bus,45.4646324,-73.6455256,Bus 51 E18,18,Bus 51 E,40075,263868555,,,89,16.27339164,54,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
112,Bus,45.5044295,-73.6177218,Bus 51 O3,3,Bus 51 O,40066,263868542,,,328,50.37587187,37,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
112,Bus,45.5128956,-73.6133015,Bus 51 O6,6,Bus 51 O,40070,263868545,,,390,1.993517763,19,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
112,Bus,45.5192106,-73.596189,Bus 51 O9,9,Bus 51 O,40072,263868548,,,367,34.49798849,13,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
113,Bus,45.5018757,-73.6344548,Bus 165 N1,1,Bus 165 N,40064,263868556,,,223,33.02787121,40,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
113,Bus,45.4950671,-73.5905832,Bus 165 N10,10,Bus 165 N,40073,263868564,,,460,2.122183126,40,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
113,Bus,45.4959658,-73.6085808,Bus 165 N7,7,Bus 165 N,40071,263868561,,,232,4.909277687,1,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
113,Bus,45.4955635,-73.6014301,Bus 165 S13,13,Bus 165 S,40067,263868566,,,466,41.22684282,62,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
113,Bus,45.4639759,-73.6284989,Bus 420 E11,11,Bus 420 E,40074,263868565,,,262,0.147975183,59,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
113,Bus,45.4991807,-73.5639811,Bus 420 E5,5,Bus 420 E,40077,263868559,,,269,47.37447774,34,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
113,Bus,45.4670948,-73.6361325,Bus 420 O17,17,Bus 420 O,40076,263868569,,,198,22.00896172,43,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
113,Bus,45.4693765,-73.6418349,Bus 51 E15,15,Bus 51 E,40069,263868567,,,96,23.69909793,39,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
113,Bus,45.4648187,-73.6453807,Bus 51 E18,18,Bus 51 E,40075,263868570,,,58,29.43315782,51,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
113,Bus,45.5038505,-73.6183119,Bus 51 O3,3,Bus 51 O,40066,263868557,,,14,25.85742715,10,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
113,Bus,45.5126175,-73.6138594,Bus 51 O6,6,Bus 51 O,40070,263868560,,,81,5.54180093,39,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
113,Bus,45.5188723,-73.5964465,Bus 51 O9,9,Bus 51 O,40072,263868563,,,155,46.80076509,68,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
114,Bus,45.5019471,-73.6346237,Bus 165 N1,1,Bus 165 N,40064,263868571,,,365,55.42591926,70,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
114,Bus,45.4950483,-73.5910177,Bus 165 N10,10,Bus 165 N,40073,263868579,,,377,22.10085186,69,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
114,Bus,45.4959997,-73.6089993,Bus 165 N7,7,Bus 165 N,40071,263868576,,,4,5.94478621,67,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
114,Bus,45.4955785,-73.6009258,Bus 165 S13,13,Bus 165 S,40067,263868581,,,64,9.675008384,8,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
114,Bus,45.4644725,-73.627528,Bus 420 E11,11,Bus 420 E,40074,263868580,,,67,23.30334237,21,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
114,Bus,45.4997147,-73.5633481,Bus 420 E5,5,Bus 420 E,40077,263868574,,,283,46.78000932,33,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
114,Bus,45.4682498,-73.6391473,Bus 420 O17,17,Bus 420 O,40076,263868584,,,317,17.16413835,62,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
114,Bus,45.469511,-73.6417343,Bus 51 E15,15,Bus 51 E,40069,263868582,,,427,5.942194085,74,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
114,Bus,45.4649297,-73.6452949,Bus 51 E18,18,Bus 51 E,40075,263868585,,,58,52.38733194,14,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
114,Bus,45.5033617,-73.6186981,Bus 51 O3,3,Bus 51 O,40066,263868572,,,177,43.68600451,77,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
114,Bus,45.5123468,-73.6143959,Bus 51 O6,6,Bus 51 O,40070,263868575,,,81,51.28234536,20,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
114,Bus,45.5185791,-73.5967469,Bus 51 O9,9,Bus 51 O,40072,263868578,,,103,13.82783961,25,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
115,Bus,45.5020204,-73.6348008,Bus 165 N1,1,Bus 165 N,40064,263868586,,,301,46.31978231,44,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
115,Bus,45.4950671,-73.5918009,Bus 165 N10,10,Bus 165 N,40073,263868594,,,10,29.84772436,63,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
115,Bus,45.4959846,-73.6094177,Bus 165 N7,7,Bus 165 N,40071,263868591,,,36,32.33404446,32,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
115,Bus,45.4956011,-73.6003035,Bus 165 S13,13,Bus 165 S,40067,263868596,,,25,42.95686777,66,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
115,Bus,45.4648676,-73.6267877,Bus 420 E11,11,Bus 420 E,40074,263868595,,,271,59.16822027,21,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
115,Bus,45.5008276,-73.565011,Bus 420 E5,5,Bus 420 E,40077,263868589,,,14,39.67367302,53,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
115,Bus,45.4693935,-73.6420602,Bus 420 O17,17,Bus 420 O,40076,263868599,,,190,1.456516532,17,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
115,Bus,45.4696784,-73.6416002,Bus 51 E15,15,Bus 51 E,40069,263868597,,,253,21.80080552,22,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
115,Bus,45.4650482,-73.645193,Bus 51 E18,18,Bus 51 E,40075,263868600,,,32,18.6981451,33,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
115,Bus,45.5027301,-73.6193204,Bus 51 O3,3,Bus 51 O,40066,263868587,,,337,46.1837173,64,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
115,Bus,45.5120686,-73.614943,Bus 51 O6,6,Bus 51 O,40070,263868590,,,442,8.127026667,41,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
115,Bus,45.518301,-73.5969722,Bus 51 O9,9,Bus 51 O,40072,263868593,,,110,27.35744409,51,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
116,Bus,45.5020853,-73.6349376,Bus 165 N1,1,Bus 165 N,40064,263868601,,,453,16.16803788,35,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
116,Bus,45.4950972,-73.5924017,Bus 165 N10,10,Bus 165 N,40073,263868609,,,321,5.598611523,53,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
116,Bus,45.495932,-73.6099112,Bus 165 N7,7,Bus 165 N,40071,263868606,,,203,55.14285061,61,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
116,Bus,45.4955748,-73.5998851,Bus 165 S13,13,Bus 165 S,40067,263868611,,,274,21.16020709,60,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
116,Bus,45.4658759,-73.6248565,Bus 420 E11,11,Bus 420 E,40074,263868610,,,169,34.59461677,60,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
116,Bus,45.5019255,-73.5671246,Bus 420 E5,5,Bus 420 E,40077,263868604,,,450,2.727100821,77,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
116,Bus,45.4707854,-73.6456919,Bus 420 O17,17,Bus 420 O,40076,263868614,,,377,28.16716781,24,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
116,Bus,45.4697998,-73.6415023,Bus 51 E15,15,Bus 51 E,40069,263868612,,,241,40.3547673,64,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
116,Bus,45.4651742,-73.6451045,Bus 51 E18,18,Bus 51 E,40075,263868615,,,71,3.152384928,31,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
116,Bus,45.5022112,-73.619771,Bus 51 O3,3,Bus 51 O,40066,263868602,,,170,44.42767457,73,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
116,Bus,45.5117303,-73.6155009,Bus 51 O6,6,Bus 51 O,40070,263868605,,,98,42.27077155,19,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
116,Bus,45.5179702,-73.5972619,Bus 51 O9,9,Bus 51 O,40072,263868608,,,460,16.77343579,18,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
117,Bus,45.5021755,-73.6351481,Bus 165 N1,1,Bus 165 N,40064,263868616,,,486,26.15393214,71,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
117,Bus,45.4951311,-73.5928953,Bus 165 N10,10,Bus 165 N,40073,263868624,,,480,17.08000186,45,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
117,Bus,45.4958493,-73.6106086,Bus 165 N7,7,Bus 165 N,40071,263868621,,,67,9.126868538,43,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
117,Bus,45.4955484,-73.5992628,Bus 165 S13,13,Bus 165 S,40067,263868626,,,409,1.888739324,47,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
117,Bus,45.4666283,-73.6234349,Bus 420 E11,11,Bus 420 E,40074,263868625,,,210,35.90094127,41,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
117,Bus,45.5027827,-73.5688734,Bus 420 E5,5,Bus 420 E,40077,263868619,,,453,43.40444227,34,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
117,Bus,45.4716243,-73.6477894,Bus 420 O17,17,Bus 420 O,40076,263868629,,,341,9.767090882,19,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
117,Bus,45.4699249,-73.6414057,Bus 51 E15,15,Bus 51 E,40069,263868627,,,197,34.5988035,23,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
117,Bus,45.4652871,-73.6450133,Bus 51 E18,18,Bus 51 E,40075,263868630,,,367,14.37546471,58,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
117,Bus,45.5016473,-73.6202753,Bus 51 O3,3,Bus 51 O,40066,263868617,,,45,57.85714609,34,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
117,Bus,45.5115649,-73.6152434,Bus 51 O6,6,Bus 51 O,40070,263868620,,,271,10.54574552,42,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
117,Bus,45.517677,-73.5974979,Bus 51 O9,9,Bus 51 O,40072,263868623,,,318,28.5057292,56,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
